block_uuid,block_name,block_norm,district_name,district_norm,vintage,centroid_lon,centroid_lat
8abd6676-84db-4292-8883-affc14fc9d4a,LOHAWAT,LOHAWAT,JODHPUR,JODHPUR,2021,72.63168695492445,26.987023632922675
885105ee-ca4f-4939-97cb-48f18d27d182,MANOHAR THANA,MANOHAR THANA,JHALAWAR,JHALAWAR,2019,76.7846425324015,24.279051580175683
f850ccd0-44c2-492b-bac8-5e89c7c21b56,DUNGARPUR,DUNGARPUR,DUNGARPUR,DUNGARPUR,2021,73.76984534462404,23.878257661194343
d23e0667-0973-4d1f-b9ca-49572cce6dc7,THANAGAZI,THANAGAZI,ALWAR,ALWAR,2021,76.28347513835507,27.356206518086744
1d60f7aa-aca3-4af8-b090-6b11c95aa93b,JAISALMER_RURAL,JAISALMER RURAL,JAISALMER,JAISALMER,2021,71.35721676656458,27.36908376952943
6170ff98-27aa-40f1-8d00-ef09059509d6,DANTA RAMGARH,DANTA RAMGARH,SIKAR,SIKAR,2019,75.21918818481552,27.335648319212083
a9be1b04-13f8-46c0-94d1-98dff854bed9,NAWA,NAWA,NAGAUR,NAGAUR,2021,75.07278589957104,27.060892897284212
18905162-7d83-4b1c-9e08-4e28b7b4b2e2,BHINMAL,BHINMAL,JALOR,JALOR,2019,72.09183982481836,25.125034820797634
d03830d2-464b-4e05-8d85-582b75b8bd77,VIRATNAGAR,VIRATNAGAR,JAIPUR,JAIPUR,2021,76.10002293286026,27.422734601216447
3faf6f24-2891-4606-ac67-58ed808bc349,BHAINSRORGARH,BHAINSRORGARH,CHITTAURGARH,CHITTAURGARH,2021,75.51037416158205,24.839483890994195
6653a2e7-2ee6-4702-a7b2-4d7f921c7b8c,LACHHMANGARH,LACHHMANGARH,SIKAR,SIKAR,2021,74.93938915581417,27.746407513547393
8b14d239-2751-4ee4-a7f0-9e5d1e6c360f,AHORE,AHORE,JALOR,JALOR,2021,72.8468536825564,25.510781048860824
70abaf57-f12b-4bb7-93dc-c95914f29942,SRIMADHOPUR,SRIMADHOPUR,SIKAR,SIKAR,2019,75.6401919795908,27.411529009313874
0bba4c5b-6eeb-4a84-bb50-b11891eea82f,SHRINAGAR_RURAL,SHRINAGAR RURAL,AJMER,AJMER,2021,74.78466705955519,26.40867433213584
4fa55d4f-9c80-4bfb-8d14-142a82a06e72,MAKRANA,MAKRANA,NAGAUR,NAGAUR,2021,74.56911540826668,27.050034839708335
21e0af3f-ba2c-4c88-9c06-0f50b2f26414,ASIND,ASIND,BHILWARA,BHILWARA,2019,74.37303784436583,25.73053534806432
55c58025-15f7-4f74-ab06-b5c8289cdc97,RAJSAMAND,RAJSAMAND,RAJSAMAND,RAJSAMAND,2021,73.8855590473641,25.09439986648807
d067e5be-d818-48ad-a355-367eb5da896e,SANKRA,SANKRA,JAISALMER,JAISALMER,2019,71.77094832472439,26.78930907288609
45321aef-04ab-43e3-9466-a7a6c3879352,RAWATSAR,RAWATSAR,HANUMANGARH,HANUMANGARH,2019,74.32601207617915,29.06854360356531
2a5a53f5-c90d-457d-ae62-714f0786ca97,MASOODA,MASOODA,AJMER,AJMER,2019,74.52190658592046,26.06042535689151
4f085f5b-9c7d-4a41-a766-aedaafd09153,RUPBAS,RUPBAS,BHARATPUR,BHARATPUR,2021,77.50101770351013,27.012137025938767
4c43ea48-bd9d-4370-99c4-43c53768ef7f,ANTAH,ANTAH,BARAN,BARAN,2019,76.38643814356864,25.223289941439425
d1df6f0e-0836-4707-8839-612733953129,UMREN,UMREN,ALWAR,ALWAR,2021,76.55741549251867,27.48511974647805
e558db7d-405f-42ab-821c-78619f33f73c,KHANDELA,KHANDELA,SIKAR,SIKAR,2019,75.59363180925132,27.54848925404068
f13a5a90-94a5-4b73-87a9-d65ef8785bc2,SAGWARA,SAGWARA,DUNGARPUR,DUNGARPUR,2019,73.99635486554857,23.71022993879005
8496ad52-3ce8-4abe-b435-7fab197f13f9,KAPASAN,KAPASAN,CHITTAURGARH,CHITTAURGARH,2019,74.35042295010919,24.86241776312589
cfbc2cd2-967d-4fb5-bc58-d70f9dcd71c2,GADRAROAD,GADRAROAD,BARMER,BARMER,2019,70.53140777318218,25.953045590530355
dadc0717-b8d7-4a33-904d-91715e57b052,SEWAR,SEWAR,BHARATPUR,BHARATPUR,2019,77.50974251599035,27.20396276427297
ac05b7b7-8629-4363-826a-7e54dab2b660,ARNOD,ARNOD,PRATAPGARH,PRATAPGARH,2021,74.83264311485239,23.740755374399154
9081f7fa-5992-45a1-a124-1f710dfed3ce,KARAULI,KARAULI,KARAULI,KARAULI,2021,77.1027105131016,26.547668270137553
73625ad9-798a-4076-a6bf-c12d80455ba7,ASPUR,ASPUR,DUNGARPUR,DUNGARPUR,2019,74.03138970030822,23.910862025215938
8eeb6310-543a-41bc-9273-4766d0edd226,BAMANWAS,BAMANWAS,SAWAI MADHOPUR,SAWAI MADHOPUR,2019,76.53259240029443,26.51364680963107
234322c8-ae8b-482b-b5a6-82763cd8207a,ASIND,ASIND,BHILWARA,BHILWARA,2021,74.37288756207737,25.73291365228035
3889d87b-4431-4e13-af47-33225e1478b9,KEKRI,KEKRI,AJMER,AJMER,2021,75.19384458194082,25.891753178333072
627e6fdc-7678-48fb-bc53-68953d7d2ef9,JALORE,JALORE,JALOR,JALOR,2021,72.64348165977351,25.263273636608275
f2b5cc2e-f7ac-48d2-bf5d-cc5421c8055d,KUMHER,KUMHER,BHARATPUR,BHARATPUR,2019,77.38342746136017,27.31144106634459
ef8618e0-c4a2-4964-9be7-38e7b72ae6c5,ASPUR,ASPUR,DUNGARPUR,DUNGARPUR,2021,74.03111403054372,23.911041052149912
52d06f07-b575-4d77-9d9f-efe2eb9d49a3,RANIWARA,RANIWARA,JALOR,JALOR,2021,72.17714438717705,24.805459162197497
06e3c70f-bd66-4c19-8c83-e96d21088284,CHAUTH KA BARWARA,CHAUTH KA BARWARA,SAWAI MADHOPUR,SAWAI MADHOPUR,2019,76.17183612537701,26.06644453444612
3c2d1ba6-73e6-494d-9c63-117525b8ece0,KHEENVSAR,KHEENVSAR,NAGAUR,NAGAUR,2019,73.31940357576912,27.076101324561474
399d376e-6474-4d39-a78d-160fdcf0c71e,KOTRA,KOTRA,UDAIPUR,UDAIPUR,2021,73.2187882491924,24.502575449121686
318da1ec-ae77-4a60-be83-4f04e88a3f66,DEGANA,DEGANA,NAGAUR,NAGAUR,2021,74.22741989105924,26.848463302760777
713fcfbb-3baa-4f3a-8e87-59d0c70103c5,MAVLI,MAVLI,UDAIPUR,UDAIPUR,2019,73.94371497713729,24.77440191302755
c29e5529-2ec0-4abb-91ad-7f080c3c3d23,ANANDPURI,ANANDPURI,BANSWARA,BANSWARA,2019,74.10274197738019,23.3817150861459
f7081ea0-01c9-46be-a0ff-e84f00b7abc9,SAYRA,SAYRA,UDAIPUR,UDAIPUR,2021,73.43500328766152,24.927286054358298
3ee243e4-898c-487b-8816-af11176545fe,DHORIMANNA,DHORIMANNA,BARMER,BARMER,2021,71.4545551513024,25.22222578369369
93ab1372-39e2-446c-839d-efb9336de0a9,SRIMADHOPUR,SRIMADHOPUR,SIKAR,SIKAR,2021,75.64019202292583,27.411529030994622
8c764e72-09ae-460f-8c6f-535c9c1a4621,BAMANWAS,BAMANWAS,SAWAI MADHOPUR,SAWAI MADHOPUR,2021,76.53259236570288,26.513646764806214
350b5817-faee-476c-8c32-6a4251cdbf68,SAMDARI,SAMDARI,BARMER,BARMER,2019,72.62260085398846,25.78437991449532
a0361549-e77d-4822-8f73-11e6071d19bf,BIDASAR,BIDASAR,CHURU,CHURU,2019,74.1217656198857,27.720825538795534
899a5662-19f4-4d9b-8818-88ce9777dfb4,BUHANA,BUHANA,JHUNJHUNUN,JHUNJHUNU,2019,75.87518429903182,28.179603514144585
c5af7673-6a13-48c0-9de5-d917a02f3479,PATODI,PATODI,BARMER,BARMER,2021,72.2642739901285,26.11513276605897
a49e380a-619a-4549-af27-553519025105,JHUNJHUNU,JHUNJHUNU,JHUNJHUNUN,JHUNJHUNU,2019,75.35572475941221,28.090325675403953
04fe3ccd-638f-4a04-991b-f4e9b97e51dd,RAJGARH,RAJGARH,ALWAR,ALWAR,2021,76.46123167780728,27.21118317966119
c13af64c-df4f-4549-9dda-3239d56b2b73,CHHOTISARVAN,CHHOTISARVAN,BANSWARA,BANSWARA,2021,74.64701250002717,23.555057070275538
7d62a238-4d9f-42f3-bd43-4089bd5b026b,DIDWANA,DIDWANA,NAGAUR,NAGAUR,2019,74.53806273192075,27.360476276808654
4ca45122-5718-4e0c-9a64-97c5feddc114,CHIRAWA,CHIRAWA,JHUNJHUNUN,JHUNJHUNU,2019,75.55706570470291,28.20931736791346
b38f34d0-ca7b-43e5-a614-e8eaf1450004,ATRU,ATRU,BARAN,BARAN,2021,76.58821733572746,24.82790708177381
35ff88d1-7d74-4486-9d87-e3dbbdbe2818,BILARA,BILARA,JODHPUR,JODHPUR,2019,73.61912187287223,26.220787773212948
cf2f410a-045b-4662-adee-0a93c2e37b3a,NIMBAHERA,NIMBAHERA,CHITTAURGARH,CHITTAURGARH,2019,74.7294105050053,24.64791379454317
f514e648-f715-414c-a915-6bb16be64772,RASHMI,RASHMI,CHITTAURGARH,CHITTAURGARH,2019,74.41000198341973,25.078199084593187
23ba1308-3079-4e5f-a7ef-97f33e507ef8,NAGAR,NAGAR,BHARATPUR,BHARATPUR,2019,77.0724810377779,27.493348804459533
eecf460a-7394-418f-8fb3-5027b0bc7399,MANOHAR THANA,MANOHAR THANA,JHALAWAR,JHALAWAR,2021,76.78464251695414,24.279051598603903
0f96b8cb-3695-4b0f-b443-0699eb738f6e,KOTPUTLI,KOTPUTLI,JAIPUR,JAIPUR,2019,76.16529340445204,27.735510427685913
5ca79fdd-4e50-4891-bd1f-017c6d948a7f,OSIAN,OSIAN,JODHPUR,JODHPUR,2021,72.87752119363309,26.787438110361915
39f0a2a5-07f1-4ee5-ac4f-931b041a2b88,TONK,TONK,TONK,TONK,2019,75.76760662058457,26.199580675392976
8c7547a0-8daa-4882-b08c-7234ec56e466,DECHOO,DECHOO,JODHPUR,JODHPUR,2019,72.26012418990923,26.77389747491109
9e0acc4c-6adb-4340-a04f-1250493a2890,AHORE,AHORE,JALOR,JALOR,2019,72.84685367754531,25.51078109986428
696404bd-74f3-4d2c-9e2c-e0b5d65877d3,JAMWA RAMGARH,JAMWA RAMGARH,JAIPUR,JAIPUR,2021,76.09141877389153,27.062573389583488
c3537a19-25f7-4737-b646-eb1fe8ff5fcb,BIJOLIYAN,BIJOLIYAN,BHILWARA,BHILWARA,2021,75.32124729175557,25.166021832841093
2d85a66f-d721-45ae-b7b2-9ec9b1c34b1e,TARANAGAR,TARANAGAR,CHURU,CHURU,2021,74.9624856490704,28.70455269359522
c317e2c2-4b95-40ee-8d59-a57b33fbdd85,NIWAI,NIWAI,TONK,TONK,2019,75.97181251886221,26.396789534922853
3418e684-23f5-4602-a430-54fd3c0e0745,ANANDPURI,ANANDPURI,BANSWARA,BANSWARA,2021,74.10274194758136,23.381715060148228
04ec8581-4773-466b-8f2c-2634041590f9,SABLA,SABLA,DUNGARPUR,DUNGARPUR,2019,74.20573345698674,23.879355459110972
6c1d2ebc-e63f-4c13-b9c5-21af085ec04e,RANIWARA,RANIWARA,JALOR,JALOR,2019,72.17714434689427,24.80545914735594
eeeb813c-5fa4-4233-bec9-848f5986cb00,BHADESAR,BHADESAR,CHITTAURGARH,CHITTAURGARH,2021,74.45574145131947,24.701375154137043
783c9942-89b9-4ac0-83d0-195d82a59069,GANGANAGAR,GANGANAGAR,GANGANAGAR,GANGANAGAR,2019,73.81504994773,29.933060263435795
1b06f83b-8ba4-416d-afcd-9f92780a1942,SUMERPUR,SUMERPUR,PALI,PALI,2019,73.10581802322416,25.3101261003728
7b773e8b-b2dd-4486-8301-e99c67ac9c27,RUPBAS,RUPBAS,BHARATPUR,BHARATPUR,2019,77.50097192773801,27.01178966864831
03b7deba-2487-451e-87bd-9f7dc4946fcb,CHHOTISARVAN,CHHOTISARVAN,BANSWARA,BANSWARA,2019,74.64701249352424,23.555057083307567
9471f315-7329-4069-8e90-6751fe272972,BICHHIWARA,BICHHIWARA,DUNGARPUR,DUNGARPUR,2019,73.59041920600569,23.792717686335592
8c0aeb77-8d29-4c11-8333-7209d9e7bc50,BHINAY,BHINAY,AJMER,AJMER,2019,74.79668226843788,26.01286860007057
ab1cf725-8835-4e30-8df0-0406d1541eda,RISHABHDEV,RISHABHDEV,UDAIPUR,UDAIPUR,2019,73.67042032824781,24.082256992931722
67f98f70-c47e-4d9d-b363-b3c04ba91506,JAWAJA,JAWAJA,AJMER,AJMER,2019,74.17368879868619,25.939331178937056
f6e48416-3664-4150-83d3-a0bd7ab181bd,MOLASAR,MOLASAR,NAGAUR,NAGAUR,2021,74.65669720397584,27.267466155119028
6bf576ca-dae3-4308-888f-5471385f8ba8,MANDAWAR,MANDAWAR,ALWAR,ALWAR,2019,76.52048572502721,27.872096253910488
0a820af5-f5e6-4bae-846c-3c612f41e3ee,TIJARA,TIJARA,ALWAR,ALWAR,2019,76.85804698614342,28.003921038536017
8927a896-f602-4dda-beba-823bc3b0f624,DHAULPUR,DHAULPUR,DHAULPUR,DHAULPUR,2021,77.8973423567963,26.73168253604904
bba73380-92a2-41ae-b8a0-7d63e5657890,GALIAKOT,GALIAKOT,DUNGARPUR,DUNGARPUR,2021,73.97503575046099,23.543190866189686
22a01382-d5e6-4e62-89c7-51d7f28f9a7c,JAISALMER,JAISALMER,JAISALMER,JAISALMER,2019,71.35479106421411,27.366528018552597
94e02cae-a864-41a8-9239-36ea528421af,CHAKSU,CHAKSU,JAIPUR,JAIPUR,2019,75.97239605725973,26.61601600309028
8f319f35-c0d8-4f39-b24b-e482cd7a47e7,TODARAISINGH,TODARAISINGH,TONK,TONK,2021,75.46356609817597,26.083748580192356
1ab317ca-70ed-42d3-be22-97fb88297097,ABU ROAD,ABU ROAD,SIROHI,SIROHI,2019,72.80383779823272,24.499083673223005
e57843b5-fa8b-4391-a89f-46013b0a028a,LUNKARANSAR,LUNKARANSAR,BIKANER,BIKANER,2019,73.64856392961562,28.661108312730804
3b16617a-5e3e-42b2-b6ee-0d23505b9802,JAYAL,JAYAL,NAGAUR,NAGAUR,2019,74.09256229244384,27.27300334388657
c7d38420-a275-4b99-90c9-3e9e292e1c40,PEESANGAN_RURAL,PEESANGAN RURAL,AJMER,AJMER,2021,74.50932567542836,26.35860451822791
0e1279c8-cb45-48ff-b286-d8b7fa71c0f4,SARWAR,SARWAR,AJMER,AJMER,2021,74.99711332912749,26.078648561675784
dfe10ba6-7920-4a8e-ada0-d7a2e3ef101b,JAHAZPUR,JAHAZPUR,BHILWARA,BHILWARA,2019,75.25220900877825,25.581542354077836
e08832f7-cabb-4c5a-96ad-5646b238307b,SAYLA,SAYLA,JALOR,JALOR,2019,72.294920024107,25.331873951475867
3b79de69-1015-43b7-b426-a29924437fef,ARTHOONA,ARTHOONA,BANSWARA,BANSWARA,2021,74.11005263698392,23.500706049732763
32d89417-49f1-417c-8053-35c1fa87701f,DUNGARPUR,DUNGARPUR,DUNGARPUR,DUNGARPUR,2019,73.76984542406613,23.878257602708448
1055dc2c-8556-404e-9b0c-f879f343295a,CHOHTAN,CHOHTAN,BARMER,BARMER,2021,70.97083254651207,25.442157885660677
c0abc75f-8542-4c7a-b8bb-825e265f9b27,BHAINSRORGARH,BHAINSRORGARH,CHITTAURGARH,CHITTAURGARH,2019,75.51037414376846,24.839483887895433
889b0cbf-c1b9-4971-9dc1-10d1c2ca80e6,LOHAWAT,LOHAWAT,JODHPUR,JODHPUR,2019,72.63168698216802,26.987023667575528
86d6b667-6c33-4c61-ac6f-62f100c60afd,SAJJANGARH,SAJJANGARH,BANSWARA,BANSWARA,2021,74.31057616494007,23.21617057312839
9bae7546-ae24-4bf8-9e8a-f69bb391292f,CHAKSU,CHAKSU,JAIPUR,JAIPUR,2021,75.97239606845925,26.616016034123483
8b4d6b3c-d962-4766-90c7-062e032f8f84,DECHOO,DECHOO,JODHPUR,JODHPUR,2021,72.26012414718545,26.773897449109555
bb04d3bd-0c00-4be4-9446-19ee86bf66af,KHANPUR,KHANPUR,JHALAWAR,JHALAWAR,2019,76.36561795841843,24.67140703537934
ad29791a-c754-4da8-b6b4-10f1e3b9b6d9,SURAJGARH,SURAJGARH,JHUNJHUNU,JHUNJHUNU,2021,75.7174529384199,28.343318501539446
40206d76-b067-472a-8b97-06a6317face2,BHAWANI MANDI,BHAWANI MANDI,JHALAWAR,JHALAWAR,2021,75.86900542217758,24.31842655276158
7ecdbded-5142-4d23-bfab-7e2dbc7a4b51,SEMARI,SEMARI,UDAIPUR,UDAIPUR,2021,73.86893012892297,24.07077219197146
b8d5d7ec-58ef-4333-80b9-c28bad6813dd,FATEHPUR,FATEHPUR,SIKAR,SIKAR,2021,74.95702320895502,28.022738721140986
6da1f811-7118-42bc-aab8-4f5678f62900,JAITARAN,JAITARAN,PALI,PALI,2019,74.02061144685781,26.291906234304943
40c4d5b4-d226-4544-8ef9-5146615d5fdb,GHADSANA,GHADSANA,GANGANAGAR,GANGANAGAR,2021,72.97826688056887,28.899974014667425
3f0f723c-d6eb-42fa-9cdd-11847d3e8c40,SARADA,SARADA,UDAIPUR,UDAIPUR,2019,73.82512942949872,24.276636632028737
7e97de6f-7eb8-47c4-9ec9-68f88fd8e15c,TALWARA,TALWARA,BANSWARA,BANSWARA,2021,74.35241881459561,23.55629303239205
719c96c0-6559-45d9-aa61-e56a9b8e8edf,BHOPALSAGAR,BHOPALSAGAR,CHITTAURGARH,CHITTAURGARH,2019,74.19868576307866,24.82159052332647
4176a15d-1a09-4224-b677-15e38dc02153,WEIR,WEIR,BHARATPUR,BHARATPUR,2019,77.10886776032694,27.049506230994638
ee8dc089-0d0d-4a76-8e3c-4763a6d931ed,TONK,TONK,TONK,TONK,2021,75.76760661574961,26.1995806653133
e5284d47-0494-4e23-a0c4-882f61695219,KUSHALGARH,KUSHALGARH,BANSWARA,BANSWARA,2019,74.512102060473,23.21215262667209
50b7c146-2fc3-46e0-8787-b0e00daf689c,BHIM,BHIM,RAJSAMAND,RAJSAMAND,2019,74.04507791974856,25.700565003660913
384e1bf5-7fb0-4df7-97f4-a432ff54f678,RANI STATION,RANI STATION,PALI,PALI,2019,73.40405798397231,25.46274508291214
41c47034-53ee-4b5a-9da8-218f2afe4207,BAKANI,BAKANI,JHALAWAR,JHALAWAR,2019,76.2826625674298,24.338671418404086
7c8b1120-6aaf-42c6-86c5-b8d633c806fa,BARAN,BARAN,BARAN,BARAN,2021,76.50573316743267,25.099820279420065
ee22299c-899b-4b94-90e7-6bb6d309fbff,JAHAZPUR,JAHAZPUR,BHILWARA,BHILWARA,2021,75.25225503651433,25.581136861708416
48b35276-6056-4653-be66-ab3aaa14e0c6,DHANAOO,DHANAOO,BARMER,BARMER,2019,71.11977097862093,25.247731937488044
acbd61ac-d4bf-450c-9ae6-e9bac5f08fc6,CHHOTI SADRI,CHHOTI SADRI,PRATAPGARH,PRATAPGARH,2021,74.668477031792,24.367433723639905
3d6ce829-c5b7-4551-825c-b48ddd6a54e2,GOVINDGARH,GOVINDGARH,JAIPUR,JAIPUR,2019,75.67003715152694,27.23360006111343
fedf78d4-0948-458a-a8ed-71380d99a98c,DEOGARH,DEOGARH,RAJSAMAND,RAJSAMAND,2019,73.97360893173739,25.505478020465155
e77d9414-e4c1-4555-b07f-6895359d67ac,BANERA,BANERA,BHILWARA,BHILWARA,2021,74.68030595940907,25.58943261154415
5e777010-8309-4c11-9cb8-7f03b1fa035c,MANDALGARH,MANDALGARH,BHILWARA,BHILWARA,2021,75.10347140571614,25.25746146919968
a29e84f8-8269-410f-a141-d33a6a16f5c1,PANCHOO,PANCHOO,BIKANER,BIKANER,2021,73.25885343078653,27.512129948560286
5ba1852d-3947-438d-b75b-8d71718444d8,DHANAOO,DHANAOO,BARMER,BARMER,2021,71.11977097798997,25.2477319460765
6d1576e1-a173-4b6a-92d6-ec23fa6d351e,LACHHMANGARH,LACHHMANGARH,SIKAR,SIKAR,2019,74.93938916175897,27.746407521295918
5e5b1f2b-0632-4fdc-b884-f4a996e5fbbe,HINDOLI,HINDOLI,BUNDI,BUNDI,2021,75.54346553509373,25.54472552826473
816ba38d-6ace-4c67-8029-89ebe2432778,BARMER,BARMER,BARMER,BARMER,2021,71.39716262892951,25.768238324502626
21ef0a8d-3978-4154-b73f-fd43e78585b8,BAYTOO,BAYTOO,BARMER,BARMER,2021,71.69728145563707,25.951281505296155
a6acc4f2-c5eb-422c-833a-2ea51ae109e6,BHADESAR,BHADESAR,CHITTAURGARH,CHITTAURGARH,2019,74.45574146122648,24.701375174487463
e024a1fa-f646-4b6f-8175-2cbfb0b61abb,BHADRA,BHADRA,HANUMANGARH,HANUMANGARH,2019,75.18483117735028,29.060778714693043
daa98907-0bd0-4256-9274-2ff1ae919f5d,KISHANGARH,KISHANGARH,AJMER,AJMER,2019,74.88778353910678,26.69325109019809
6c44d710-02d1-4593-adf8-5004030b8844,ABU ROAD,ABU ROAD,SIROHI,SIROHI,2021,72.80383784014072,24.499083661924477
5400d45d-019a-45eb-98e5-3754d3fd49cb,SHEO,SHEO,BARMER,BARMER,2021,71.33386877687899,26.249412733340897
184d5a0e-ac81-4e13-b081-df70acf3e955,GHADSANA,GHADSANA,GANGANAGAR,GANGANAGAR,2019,72.97826686076567,28.899974037248413
c027c518-6372-4dd7-8a79-ddf2bdced8cf,SAPOTRA,SAPOTRA,KARAULI,KARAULI,2021,76.7677173875836,26.271879429089708
b6d27386-64df-4aa9-a1cf-ad9fbeadbf37,DOVRA,DOVRA,DUNGARPUR,DUNGARPUR,2019,73.86381761604446,23.847990409555987
2733029f-4097-4e04-a84b-3dc7d5ac9a22,KISHANGARH BAS,KISHANGARH BAS,ALWAR,ALWAR,2021,76.72420122789649,27.758877287728865
7aaf2dca-f02c-4c8f-857d-8e5cf26d2118,ANUPGARH,ANUPGARH,GANGANAGAR,GANGANAGAR,2019,73.21452966737044,29.16805815731328
94d3959f-4c58-44ec-be1a-7197f36cf82b,PEESANGAN,PEESANGAN,AJMER,AJMER,2019,74.51364678478205,26.360847505781994
331366a9-b4b4-4a93-9b26-0852134e542b,RAIPUR,RAIPUR,BHILWARA,BHILWARA,2019,74.16642499577394,25.365489191731385
a5415864-889e-4725-a451-995f03d86811,JALORE,JALORE,JALOR,JALOR,2019,72.64348167125031,25.263273697421383
4e7f9b25-bb08-4784-950b-6f52b497dbb2,JASWANTPURA,JASWANTPURA,JALOR,JALOR,2021,72.43799786363712,24.98845730039431
ae61c779-8715-4e6c-8cca-7c7c57df6733,SAMDARI,SAMDARI,BARMER,BARMER,2021,72.6226008994503,25.78437991728679
68c06cab-2773-4b2c-a00f-ac9dc5a9e0a7,GARHI,GARHI,BANSWARA,BANSWARA,2019,74.20410066539014,23.641827452722538
d4828392-a2b6-436b-beab-33915aa45bf7,NOKHA,NOKHA,BIKANER,BIKANER,2021,73.64325913170185,27.683810566917774
ca4b2cf3-0fe4-4c6a-8163-05c1dca5cf5c,PHALODI,PHALODI,JODHPUR,JODHPUR,2021,72.4237328782404,27.142593778641213
05941748-9196-4161-8015-5b569d8b7f07,BEGUN,BEGUN,CHITTAURGARH,CHITTAURGARH,2021,75.00249310339184,25.0116146605071
b203d180-6298-4307-b517-2219a8ee1dd2,ALSISAR,ALSISAR,JHUNJHUNU,JHUNJHUNU,2021,75.2426360096066,28.263445839327336
9a4fe0d3-987d-484b-bc42-a59e26879414,TALERA,TALERA,BUNDI,BUNDI,2019,75.66198851484471,25.185676062204095
a20c1979-7361-475a-935c-8e0a21fef282,NADBAI,NADBAI,BHARATPUR,BHARATPUR,2019,77.22035091465679,27.195431602129037
31185f05-444e-44c9-95dc-8496516d8c35,SHERGARH,SHERGARH,JODHPUR,JODHPUR,2021,72.24835999311057,26.4045273134028
99406d56-6ed4-4d55-8313-837e4325e9bc,KUCHAMAN CITY,KUCHAMAN CITY,NAGAUR,NAGAUR,2019,74.93851023451585,27.218174898707872
a2d40932-417b-4c15-828c-372fc5e7817f,CHAUTH KA BARWARA,CHAUTH KA BARWARA,SAWAI MADHOPUR,SAWAI MADHOPUR,2021,76.17183615291057,26.066444512172254
dfca8559-7856-49d4-a1dd-f741ca274db8,BALI,BALI,PALI,PALI,2019,73.23597400029374,25.04809894956946
6cc3f910-c508-44a1-8b0d-bc076acca884,SAHARA,SAHARA,BHILWARA,BHILWARA,2019,74.25596277546221,25.206498276753663
faf87801-4fe4-4bce-9cac-61e6fbdbcfdf,KHETRI,KHETRI,JHUNJHUNU,JHUNJHUNU,2021,75.79843996097607,27.971508706468924
6ee922d2-d826-4951-9959-c8040bba8508,BUNDI,BUNDI,BUNDI,BUNDI,2021,75.6336960877879,25.359402967695527
af1f1e37-9dea-4377-a2e0-35645128e7f7,DUNGARGARH,DUNGARGARH,BIKANER,BIKANER,2021,74.00972186536865,28.068497192788296
a0617a2c-ac66-4719-8137-4141c196d85f,VIRATNAGAR,VIRATNAGAR,JAIPUR,JAIPUR,2019,76.10002289857613,27.422734563493076
063c5586-9b86-4152-a524-b8e12d6d446a,HINDAUN,HINDAUN,KARAULI,KARAULI,2019,77.05714438724753,26.726809609794017
1f67ff9f-e257-4416-9cfe-f9f926a8e346,KHAIRABAD,KHAIRABAD,KOTA,KOTA,2021,75.9468142120719,24.708631760126277
552b0ff9-05aa-4fbd-b5d5-2f9a4d155d8c,NIMBAHERA,NIMBAHERA,CHITTAURGARH,CHITTAURGARH,2021,74.72941045930523,24.64791378071474
2a1ee31c-d53c-423a-a6c6-8572b502dc74,RASHMI,RASHMI,CHITTAURGARH,CHITTAURGARH,2021,74.41000199388623,25.078199094621713
d9711b2e-af1c-408f-9b05-4aaf2ff047f5,PAOTA,PAOTA,JAIPUR,JAIPUR,2021,76.07193666828691,27.59883743512551
a15fb699-15ee-47c8-bb14-0f4340aeae9d,TIWARI,TIWARI,JODHPUR,JODHPUR,2021,72.85031768337454,26.56896774841262
0449bf88-373d-4ad3-8915-9fb6c3a67b2e,UDAIPUR_URBAN,UDAIPUR URBAN,UDAIPUR,UDAIPUR,2021,73.70057655621025,24.582285889887313
815db9f8-fdef-44d8-8417-49ab7e2851de,PADAMPUR,PADAMPUR,GANGANAGAR,GANGANAGAR,2019,73.69270558983857,29.664577077425832
ebce5a49-8666-4a51-a661-c3ef3c291f3e,PHALASIYA,PHALASIYA,UDAIPUR,UDAIPUR,2019,73.35838223367682,24.213922208018406
f6619161-c74f-4849-9c46-64a078c64bb1,BANSWARA,BANSWARA,BANSWARA,BANSWARA,2019,74.48396807757416,23.467631027581923
bfea0bbc-da7e-4c3c-a50d-e46c658fd4c9,CHHOTI SADRI,CHHOTI SADRI,PRATAPGARH,PRATAPGARH,2019,74.66847702382277,24.367433736445065
02c8076a-2b2d-43f7-9be1-3762c6d8237e,KUMBHALGARH,KUMBHALGARH,RAJSAMAND,RAJSAMAND,2021,73.66812655276284,25.172973037249665
0eeadaec-357b-456a-b535-e9893f91b73e,KURAWAR,KURAWAR,UDAIPUR,UDAIPUR,2021,73.92877037808417,24.441563613029107
bf3540cd-a9da-4c3b-a013-e6ef39bc5d46,BARGAON,BARGAON,UDAIPUR,UDAIPUR,2019,73.66005360262393,24.716436134524596
df77a2b8-e75f-4245-8ac8-870df8b50998,AMET,AMET,RAJSAMAND,RAJSAMAND,2021,73.96354211634872,25.279426053832285
45133f3f-2bae-49c1-b81c-b1bb62646d3e,SERWA,SERWA,BARMER,BARMER,2021,71.17427037623291,24.935256643799168
